AssetID,PriceDate,Price,DailyReturn
1,2020-03-26,64.61,0.05262300423590749
1,2020-03-27,61.94,-0.04132487231078785
1,2020-03-30,63.7,0.02841459476913144
1,2020-03-31,63.57,-0.0020408163265306367
1,2020-04-01,60.23,-0.05254050652823661
1,2020-04-02,61.23,0.016603021749958424
1,2020-04-03,60.35,-0.014372039849746776
1,2020-04-06,65.62,0.08732394366197194
1,2020-04-07,64.86,-0.011581834806461577
1,2020-04-08,66.52,0.025593586185630457
1,2020-04-09,67.0,0.007215874924834775
1,2020-04-13,68.31,0.019552238805970124
1,2020-04-14,71.76,0.05050505050505061
1,2020-04-15,71.11,-0.009057971014492794
1,2020-04-16,71.67,0.007875123048797672
1,2020-04-17,70.7,-0.013534254220733954
1,2020-04-20,69.23,-0.02079207920792081
1,2020-04-21,67.09,-0.03091145457171751
1,2020-04-22,69.03,0.028916380980771983
1,2020-04-23,68.76,-0.003911342894393655
1,2020-04-24,70.74,0.028795811518324443
1,2020-04-27,70.79,0.0007068136839130101
1,2020-04-28,69.64,-0.016245232377454566
1,2020-04-29,71.93,0.032883400344629665
1,2020-04-30,73.45,0.021131655776449376
1,2020-05-01,72.27,-0.016065350578625015
1,2020-05-04,73.29,0.014113740141137532
1,2020-05-05,74.39,0.015008868877063541
1,2020-05-06,75.16,0.010350853609355948
1,2020-05-07,75.93,0.010244811069717974
1,2020-05-08,77.53,0.021072040036876016
1,2020-05-11,78.75,0.015735844189346038
1,2020-05-12,77.85,-0.011428571428571455
1,2020-05-13,76.91,-0.012074502247912622
1,2020-05-14,77.39,0.006241060980366697
1,2020-05-15,76.93,-0.005943920403152836
1,2020-05-18,78.74,0.02352788249057558
1,2020-05-19,78.29,-0.005715011430022732
1,2020-05-20,79.81,0.019414995529441814
1,2020-05-21,79.21,-0.007517854905400467
1,2020-05-22,79.72,0.006438580987249143
1,2020-05-26,79.18,-0.0067737079779226494
1,2020-05-27,79.53,0.004420308158625819
1,2020-05-28,79.56,0.0003772161448509781
1,2020-05-29,79.49,-0.0008798391151333407
1,2020-06-01,80.46,0.012202792804126394
1,2020-06-02,80.83,0.004598558289833576
1,2020-06-03,81.28,0.005567239886181019
1,2020-06-04,80.58,-0.008612204724409489
1,2020-06-05,82.88,0.02854306279473806
1,2020-06-08,83.36,0.005791505791505891
1,2020-06-09,86.0,0.031669865642994344
1,2020-06-10,88.21,0.0256976744186046
1,2020-06-11,83.97,-0.0480671125722707
1,2020-06-12,84.7,0.008693581040847942
1,2020-06-15,85.75,0.012396694214876103
1,2020-06-16,88.02,0.026472303206997116
1,2020-06-17,87.9,-0.0013633265167006803
1,2020-06-18,87.93,0.0003412969283276279
1,2020-06-19,87.43,-0.005686341407938111
1,2020-06-22,89.72,0.026192382477410403
1,2020-06-23,91.63,0.021288452964779214
1,2020-06-24,90.01,-0.017679799192404144
1,2020-06-25,91.21,0.013331852016442491
1,2020-06-26,88.41,-0.03069838833461236
1,2020-06-29,90.44,0.022961203483768733
1,2020-06-30,91.2,0.008403361344537785
1,2020-07-01,91.03,-0.0018640350877192624
1,2020-07-02,91.03,0.0
1,2020-07-06,93.46,0.026694496319894512
1,2020-07-07,93.17,-0.0031029317355016905
1,2020-07-08,95.34,0.023290758827948954
1,2020-07-09,95.68,0.0035661841829242036
1,2020-07-10,95.92,0.0025083612040133207
1,2020-07-13,95.48,-0.004587155963302725
1,2020-07-14,97.06,0.01654796816087134
1,2020-07-15,97.72,0.006799917576756576
1,2020-07-16,96.52,-0.012279983626688473
1,2020-07-17,96.33,-0.0019685039370078705
1,2020-07-20,98.36,0.021073393543029173
1,2020-07-21,97.0,-0.013826758845058906
1,2020-07-22,97.27,0.0027835051546392098
1,2020-07-23,92.85,-0.04544052636989826
1,2020-07-24,92.61,-0.0025848142164781596
1,2020-07-27,94.81,0.023755533959615605
1,2020-07-28,93.25,-0.016453960552684332
1,2020-07-29,95.04,0.01919571045576407
1,2020-07-30,96.19,0.01210016835016825
1,2020-07-31,106.26,0.1046886370724609
1,2020-08-03,108.94,0.0252211556559383
1,2020-08-04,109.67,0.006700936295208404
1,2020-08-05,110.06,0.0035561229141971573
1,2020-08-06,113.9,0.034890059967290554
1,2020-08-07,111.11,-0.02449517120280953
1,2020-08-10,112.73,0.014580145801458055
1,2020-08-11,109.38,-0.029717022975250695
1,2020-08-12,113.01,0.03318705430608904
1,2020-08-13,115.01,0.01769754888947883
1,2020-08-14,114.91,-0.0008694896095992055
1,2020-08-17,114.61,-0.0026107388390914643
1,2020-08-18,115.56,0.008288980019195646
1,2020-08-19,115.71,0.0012980269989615323
1,2020-08-20,118.28,0.02221069916169749
1,2020-08-21,124.37,0.051487994589110686
1,2020-08-24,125.86,0.011980381120848982
1,2020-08-25,124.82,-0.0082631495312252
1,2020-08-26,126.52,0.013619612241627888
1,2020-08-27,125.01,-0.011934871957002824
1,2020-08-28,124.81,-0.001599872010239256
1,2020-08-31,129.04,0.033891515102956404
1,2020-09-01,134.18,0.03983261004339744
1,2020-09-02,131.4,-0.020718437919213017
1,2020-09-03,120.88,-0.08006088280060886
1,2020-09-04,120.96,0.0006618133686300265
1,2020-09-08,112.82,-0.0672949735449736
1,2020-09-09,117.32,0.039886544938840585
1,2020-09-10,113.49,-0.03264575519945445
1,2020-09-11,112.0,-0.013128910036126484
1,2020-09-14,115.36,0.030000000000000027
1,2020-09-15,115.54,0.0015603328710125375
1,2020-09-16,112.13,-0.029513588367664934
1,2020-09-17,110.34,-0.015963613662712817
1,2020-09-18,106.84,-0.03172013775602678
1,2020-09-21,110.08,0.030325720703856085
1,2020-09-22,111.81,0.015715843023255793
1,2020-09-23,107.12,-0.0419461586620159
1,2020-09-24,108.22,0.01026885735623595
1,2020-09-25,112.28,0.03751617076326008
1,2020-09-28,114.96,0.02386889918061974
1,2020-09-29,114.09,-0.007567849686847539
1,2020-09-30,115.81,0.015075817337189878
1,2020-10-01,116.79,0.008462136257663344
1,2020-10-02,113.02,-0.032280160972686156
1,2020-10-05,116.5,0.03079101044062993
1,2020-10-06,113.16,-0.028669527896995728
1,2020-10-07,115.08,0.016967126193001114
1,2020-10-08,114.97,-0.0009558567952728803
1,2020-10-09,116.97,0.017395842393667982
1,2020-10-12,124.4,0.06352056082756263
1,2020-10-13,121.1,-0.026527331189710734
1,2020-10-14,121.19,0.0007431874483898593
1,2020-10-15,120.71,-0.003960722831916841
1,2020-10-16,119.02,-0.01400049705906714
1,2020-10-19,115.98,-0.0255419257267685
1,2020-10-20,117.51,0.013191929643041833
1,2020-10-21,116.87,-0.0054463449919155416
1,2020-10-22,115.75,-0.009583297681184266
1,2020-10-23,115.04,-0.006133909287256989
1,2020-10-26,115.05,8.692628650885936e-05
1,2020-10-27,116.6,0.013472403302911662
1,2020-10-28,111.2,-0.046312178387650005
1,2020-10-29,115.32,0.03705035971223003
1,2020-10-30,108.86,-0.05601803676725625
1,2020-11-02,108.77,-0.0008267499540695056
1,2020-11-03,110.44,0.015353498207226313
1,2020-11-04,114.95,0.04083665338645415
1,2020-11-05,119.03,0.03549369290996074
1,2020-11-06,118.69,-0.002856422750567078
1,2020-11-09,116.32,-0.01996798382340559
1,2020-11-10,115.97,-0.0030089408528197747
1,2020-11-11,119.49,0.030352677416573215
1,2020-11-12,119.21,-0.0023432923257176164
1,2020-11-13,119.26,0.0004194279003439938
1,2020-11-16,120.3,0.008720442730169253
1,2020-11-17,119.39,-0.0075644222776392045
1,2020-11-18,118.03,-0.01139123879721915
1,2020-11-19,118.64,0.005168177581970745
1,2020-11-20,117.34,-0.010957518543492917
1,2020-11-23,113.85,-0.02974262825975804
1,2020-11-24,115.17,0.011594202898550732
1,2020-11-25,116.03,0.007467222366935866
1,2020-11-27,116.59,0.004826338016030274
1,2020-11-30,119.05,0.021099579723818485
1,2020-12-01,122.72,0.030827383452330936
1,2020-12-02,123.08,0.002933507170795213
1,2020-12-03,122.94,-0.0011374715632109789
1,2020-12-04,122.25,-0.005612493899463167
1,2020-12-07,123.75,0.012269938650306678
1,2020-12-08,124.38,0.005090909090909035
1,2020-12-09,121.78,-0.0209036822640295
1,2020-12-10,123.24,0.011988832320578124
1,2020-12-11,122.41,-0.006734826355079493
1,2020-12-14,121.78,-0.005146638346540278
1,2020-12-15,127.88,0.050090326818853725
1,2020-12-16,127.81,-0.0005473881764153088
1,2020-12-17,128.7,0.006963461387997638
1,2020-12-18,126.65,-0.015928515928515852
1,2020-12-21,128.23,0.01247532570074994
1,2020-12-22,131.88,0.02846447789128903
1,2020-12-23,130.96,-0.006976038823172437
1,2020-12-24,131.97,0.007712278558338337
1,2020-12-28,136.69,0.03576570432674098
1,2020-12-29,134.87,-0.013314799912210074
1,2020-12-30,133.72,-0.008526729443167569
1,2020-12-31,132.69,-0.00770266227938976
1,2021-01-04,129.41,-0.02471927048006628
1,2021-01-05,131.01,0.012363804960976665
1,2021-01-06,126.6,-0.033661552553240215
1,2021-01-07,130.92,0.034123222748815074
1,2021-01-08,132.05,0.008631225175679935
1,2021-01-11,128.98,-0.023248769405528336
1,2021-01-12,128.8,-0.0013955652039073785
1,2021-01-13,130.89,0.01622670807453397
1,2021-01-14,128.91,-0.015127206050882358
1,2021-01-15,127.14,-0.013730509657900791
1,2021-01-19,127.83,0.005427088249174039
1,2021-01-20,132.03,0.032856137057028834
1,2021-01-21,136.87,0.036658335226842365
1,2021-01-22,139.07,0.016073646525900376
1,2021-01-25,142.92,0.027683900194146682
1,2021-01-26,143.16,0.0016792611251050804
1,2021-01-27,142.06,-0.007683710533668564
1,2021-01-28,137.09,-0.03498521751372663
1,2021-01-29,131.96,-0.037420672550879
1,2021-02-01,134.14,0.016520157623522103
1,2021-02-02,134.99,0.00633666318771442
1,2021-02-03,133.94,-0.0077783539521446565
1,2021-02-04,137.39,0.025757802000895946
1,2021-02-05,136.76,-0.004585486571075048
1,2021-02-08,136.91,0.0010968119333139015
1,2021-02-09,136.01,-0.006573661529471919
1,2021-02-10,135.39,-0.004558488346445122
1,2021-02-11,135.13,-0.00192037816677737
1,2021-02-12,135.37,0.0017760674905646923
1,2021-02-16,133.19,-0.016104011228484927
1,2021-02-17,130.84,-0.017643967264809657
1,2021-02-18,129.71,-0.00863650259859372
1,2021-02-19,129.87,0.0012335209313083517
1,2021-02-22,126.0,-0.02979902979902982
1,2021-02-23,125.86,-0.0011111111111110628
1,2021-02-24,125.35,-0.0040521214047354315
1,2021-02-25,120.99,-0.034782608695652195
1,2021-02-26,121.26,0.002231589387552857
1,2021-03-01,127.79,0.05385122876463799
1,2021-03-02,125.12,-0.020893653650520427
1,2021-03-03,122.06,-0.024456521739130488
1,2021-03-04,120.13,-0.015811895788956254
1,2021-03-05,121.42,0.010738366769333263
1,2021-03-08,116.36,-0.04167352989622797
1,2021-03-09,121.08,0.040563767617737945
1,2021-03-10,119.98,-0.0090849025437727
1,2021-03-11,121.96,0.016502750458409654
1,2021-03-12,121.03,-0.007625450967530312
1,2021-03-15,123.99,0.02445674626125749
1,2021-03-16,125.57,0.012742963142188923
1,2021-03-17,124.76,-0.0064505853308910455
1,2021-03-18,120.53,-0.033905097787752525
1,2021-03-19,119.99,-0.004480212395254313
1,2021-03-22,123.39,0.0283356946412201
1,2021-03-23,122.54,-0.006888726801199452
1,2021-03-24,120.09,-0.019993471519503814
1,2021-03-25,120.59,0.004163544008660258
1,2021-03-26,121.21,0.005141388174807027
1,2021-03-29,121.39,0.0014850259879548577
1,2021-03-30,119.9,-0.012274487190048533
1,2021-03-31,122.15,0.018765638031693177
1,2021-04-01,123.0,0.0069586573884568015
1,2021-04-05,125.9,0.02357723577235782
1,2021-04-06,126.21,0.0024622716441620174
1,2021-04-07,127.9,0.013390381110847116
1,2021-04-08,130.36,0.019233776387802992
1,2021-04-09,132.99,0.020174900276158203
1,2021-04-12,131.24,-0.013158884126626025
1,2021-04-13,134.43,0.02430661383724475
1,2021-04-14,132.03,-0.017853157777281914
1,2021-04-15,134.5,0.018707869423615797
1,2021-04-16,134.16,-0.002527881040892188
1,2021-04-19,134.84,0.005068574836016637
1,2021-04-20,133.11,-0.012830020765351446
1,2021-04-21,133.5,0.0029299075952218256
1,2021-04-22,131.94,-0.01168539325842699
1,2021-04-23,134.32,0.018038502349552843
1,2021-04-26,134.72,0.0029779630732580387
1,2021-04-27,134.39,-0.0024495249406176756
1,2021-04-28,133.58,-0.006027234169208806
1,2021-04-29,133.48,-0.0007486150621351939
1,2021-04-30,131.46,-0.015133353311357345
1,2021-05-03,132.54,0.008215426745778132
1,2021-05-04,127.85,-0.035385543986721
1,2021-05-05,128.1,0.001955416503715224
1,2021-05-06,129.74,0.012802498048399835
1,2021-05-07,130.21,0.003622629875134953
1,2021-05-10,126.85,-0.025804469702787936
1,2021-05-11,125.91,-0.00741032715806067
1,2021-05-12,122.77,-0.02493844809784762
1,2021-05-13,124.97,0.01791968722000492
1,2021-05-14,127.45,0.019844762743058464
1,2021-05-17,126.27,-0.009258532757944304
1,2021-05-18,124.85,-0.011245743248594287
1,2021-05-19,124.69,-0.0012815378454145154
1,2021-05-20,127.31,0.021012110032881504
1,2021-05-21,125.43,-0.014767103919566371
1,2021-05-24,127.1,0.013314199154907058
1,2021-05-25,126.9,-0.0015735641227379027
1,2021-05-26,126.85,-0.00039401103230896073
1,2021-05-27,125.28,-0.012376823019314087
1,2021-05-28,124.61,-0.00534802043422733
1,2021-06-01,124.28,-0.002648262579247218
1,2021-06-02,125.06,0.006276150627614996
1,2021-06-03,123.54,-0.012154166000319822
1,2021-06-04,125.89,0.01902217905131942
1,2021-06-07,125.9,7.943442688063129e-05
1,2021-06-08,126.74,0.006671961874503474
1,2021-06-09,127.13,0.003077165851349317
1,2021-06-10,126.11,-0.008023283253362656
1,2021-06-11,127.35,0.009832685750535308
1,2021-06-14,130.48,0.024577934825284586
1,2021-06-15,129.64,-0.006437768240343367
1,2021-06-16,130.15,0.003933970996606195
1,2021-06-17,131.79,0.012600845178639908
1,2021-06-18,130.46,-0.010091812732377137
1,2021-06-21,132.3,0.014103939904951845
1,2021-06-22,133.98,0.012698412698412431
1,2021-06-23,133.7,-0.002089864158829724
1,2021-06-24,133.41,-0.002169035153328336
1,2021-06-25,133.11,-0.0022487069934786774
1,2021-06-28,134.78,0.012546014574412068
1,2021-06-29,136.33,0.011500222584953423
1,2021-06-30,136.96,0.004621139881170633
1,2021-07-01,137.27,0.0022634345794392274
1,2021-07-02,139.96,0.019596415822831004
1,2021-07-06,142.02,0.014718490997427836
1,2021-07-07,144.57,0.0179552175749893
1,2021-07-08,143.24,-0.00919969564916634
1,2021-07-09,145.11,0.013055012566322244
1,2021-07-12,144.5,-0.004203707532216994
1,2021-07-13,145.64,0.007889273356401327
1,2021-07-14,149.15,0.02410052183466105
1,2021-07-15,148.48,-0.00449212202480731
1,2021-07-16,146.39,-0.014075969827586188
1,2021-07-19,142.45,-0.02691440672177059
1,2021-07-20,146.15,0.025974025974026205
1,2021-07-21,145.4,-0.0051317139924734745
1,2021-07-22,146.8,0.009628610729023324
1,2021-07-23,148.56,0.011989100817438647
1,2021-07-26,148.99,0.002894453419493903
1,2021-07-27,146.77,-0.014900328881132907
1,2021-07-28,144.98,-0.012195952851400294
1,2021-07-29,145.64,0.004552352048558417
1,2021-07-30,145.86,0.0015105740181271532
1,2021-08-02,145.52,-0.002331002331002363
1,2021-08-03,147.36,0.01264431006047273
1,2021-08-04,146.95,-0.0027823018458199567
1,2021-08-05,147.06,0.0007485539299081356
1,2021-08-06,146.14,-0.00625594995240053
1,2021-08-09,146.09,-0.0003421376762008377
1,2021-08-10,145.6,-0.0033540967896502627
1,2021-08-11,145.86,0.0017857142857145014
1,2021-08-12,148.89,0.020773344302755792
1,2021-08-13,149.1,0.0014104372355430161
1,2021-08-16,151.12,0.013547954393024808
1,2021-08-17,150.19,-0.0061540497617788015
1,2021-08-18,146.36,-0.025501032026100212
1,2021-08-19,146.7,0.0023230390817161606
1,2021-08-20,148.19,0.010156782549420651
1,2021-08-23,149.71,0.010257102368580906
1,2021-08-24,149.62,-0.0006011622470109002
1,2021-08-25,148.36,-0.00842133404625045
1,2021-08-26,147.54,-0.005527096252359254
1,2021-08-27,148.6,0.00718449234106
1,2021-08-30,153.12,0.03041722745625841
1,2021-08-31,151.83,-0.0084247648902821
1,2021-09-01,152.51,0.004478693275373535
1,2021-09-02,153.65,0.007474919677398217
1,2021-09-03,154.3,0.004230393752033823
1,2021-09-07,156.69,0.01548930654569003
1,2021-09-08,155.11,-0.010083604569532056
1,2021-09-09,154.07,-0.006704919089678407
1,2021-09-10,148.97,-0.033101836827416076
1,2021-09-13,149.55,0.0038934013559777103
1,2021-09-14,148.12,-0.009562019391507914
1,2021-09-15,149.03,0.0061436672967862815
1,2021-09-16,148.79,-0.0016104140106019127
1,2021-09-17,146.06,-0.018348007258552235
1,2021-09-20,142.94,-0.02136108448582774
1,2021-09-21,143.43,0.003428011753183302
1,2021-09-22,145.85,0.016872341908944932
1,2021-09-23,146.83,0.006719232087761595
1,2021-09-24,146.92,0.0006129537560441989
1,2021-09-27,145.37,-0.010549959161448297
1,2021-09-28,141.91,-0.023801334525693107
1,2021-09-29,142.83,0.006482982171799101
1,2021-09-30,141.5,-0.009311769236154954
1,2021-10-01,142.65,0.008127208480565473
1,2021-10-04,139.14,-0.02460567823343862
1,2021-10-05,141.11,0.01415840160988946
1,2021-10-06,142.0,0.006307136276663572
1,2021-10-07,143.29,0.009084507042253387
1,2021-10-08,142.9,-0.00272175308814282
1,2021-10-11,142.81,-0.0006298110566830273
1,2021-10-12,141.51,-0.009103003991317249
1,2021-10-13,140.91,-0.004239983040067785
1,2021-10-14,143.76,0.020225675963380763
1,2021-10-15,144.84,0.0075125208681137146
1,2021-10-18,146.55,0.011806130903065482
1,2021-10-19,148.76,0.015080177413851814
1,2021-10-20,149.26,0.0033611185802635557
1,2021-10-21,149.48,0.001473938094600058
1,2021-10-22,148.69,-0.005284987958255272
1,2021-10-25,148.64,-0.00033627009213810233
1,2021-10-26,149.32,0.00457481162540363
1,2021-10-27,148.85,-0.0031476024645057388
1,2021-10-28,152.57,0.024991602284178738
1,2021-10-29,149.8,-0.0181556007078717
1,2021-11-01,148.96,-0.005607476635514086
1,2021-11-02,150.02,0.007116004296455536
1,2021-11-03,151.49,0.009798693507532263
1,2021-11-04,150.96,-0.0034985807644069
1,2021-11-05,151.28,0.002119766825649183
1,2021-11-08,150.44,-0.005552617662612391
1,2021-11-09,150.81,0.0024594522733316637
1,2021-11-10,147.92,-0.01916318546515494
1,2021-11-11,147.87,-0.0003380205516494428
1,2021-11-12,149.99,0.01433691756272415
1,2021-11-15,150.0,6.667111140745696e-05
1,2021-11-16,151.0,0.006666666666666599
1,2021-11-17,153.49,0.01649006622516569
1,2021-11-18,157.87,0.02853606098117134
1,2021-11-19,160.55,0.016975992905555293
1,2021-11-22,161.02,0.0029274369355341
1,2021-11-23,161.41,0.002422059371506524
1,2021-11-24,161.94,0.0032835635958119447
1,2021-11-26,156.81,-0.03167839940718786
1,2021-11-29,160.24,0.021873604999681273
1,2021-11-30,165.3,0.03157763354967558
1,2021-12-01,164.77,-0.003206291591046573
1,2021-12-02,163.76,-0.006129756630454675
1,2021-12-03,161.84,-0.011724474841230959
1,2021-12-06,165.32,0.021502718734552673
1,2021-12-07,171.18,0.035446406968304034
1,2021-12-08,175.08,0.022783035401331864
1,2021-12-09,174.56,-0.002970070824765858
1,2021-12-10,179.45,0.02801329055911994
1,2021-12-13,175.74,-0.020674282529952515
1,2021-12-14,174.33,-0.008023216114714904
1,2021-12-15,179.3,0.028509149314518423
1,2021-12-16,172.26,-0.0392638036809817
1,2021-12-17,171.14,-0.006501799605247882
1,2021-12-20,169.75,-0.008122005375715724
1,2021-12-21,172.99,0.019086892488954454
1,2021-12-22,175.64,0.015318804555176424
1,2021-12-23,176.28,0.0036438168982009245
1,2021-12-27,180.33,0.022974812797821764
1,2021-12-28,179.29,-0.005767204569400608
1,2021-12-29,179.38,0.0005019800323498025
1,2021-12-30,178.2,-0.006578213847697634
1,2021-12-31,177.57,-0.0035353535353535026
1,2022-01-03,182.01,0.025004223686433402
1,2022-01-04,179.7,-0.012691610351079574
1,2022-01-05,174.92,-0.02659988870339458
1,2022-01-06,172.0,-0.01669334552938484
1,2022-01-07,172.17,0.000988372093023271
1,2022-01-10,172.19,0.00011616425625837756
1,2022-01-11,175.08,0.016783785353388758
1,2022-01-12,175.53,0.0025702535983549435
1,2022-01-13,172.19,-0.019028086367002817
1,2022-01-14,173.07,0.005110633602415815
1,2022-01-18,169.8,-0.01889408909689716
1,2022-01-19,166.23,-0.02102473498233226
1,2022-01-20,164.51,-0.01034710942669792
1,2022-01-21,162.41,-0.012765181447936258
1,2022-01-24,161.62,-0.004864232497998833
1,2022-01-25,159.78,-0.011384729612671673
1,2022-01-26,159.69,-0.0005632745024408692
1,2022-01-27,159.22,-0.0029432024547560998
1,2022-01-28,170.33,0.0697776661223466
1,2022-01-31,174.78,0.026125755885633595
1,2022-02-01,174.61,-0.000972651333104424
1,2022-02-02,175.84,0.007044270087623872
1,2022-02-03,172.9,-0.01671974522292996
1,2022-02-04,172.39,-0.0029496818970504712
1,2022-02-07,171.66,-0.004234584372643346
1,2022-02-08,174.83,0.01846673657229414
1,2022-02-09,176.28,0.008293771091917757
1,2022-02-10,172.12,-0.02359882005899705
1,2022-02-11,168.64,-0.020218452242621532
1,2022-02-14,168.88,0.0014231499051233776
1,2022-02-15,172.79,0.023152534343912734
1,2022-02-16,172.55,-0.0013889692690548516
1,2022-02-17,168.88,-0.02126919733410615
1,2022-02-18,167.3,-0.009355755566082369
1,2022-02-22,164.32,-0.01781231320980281
1,2022-02-23,160.07,-0.025864167478091504
1,2022-02-24,162.74,0.01668020241144519
1,2022-02-25,164.85,0.012965466388103586
1,2022-02-28,165.12,0.0016378525932667642
1,2022-03-01,163.2,-0.011627906976744318
1,2022-03-02,166.56,0.020588235294117796
1,2022-03-03,166.23,-0.001981268011527426
1,2022-03-04,163.17,-0.01840822956145105
1,2022-03-07,159.3,-0.023717595146166448
1,2022-03-08,157.44,-0.01167608286252364
1,2022-03-09,162.95,0.03499745934959342
1,2022-03-10,158.52,-0.027186253451979003
1,2022-03-11,154.73,-0.023908655059298622
1,2022-03-14,150.62,-0.026562399017643568
1,2022-03-15,155.09,0.0296773336874252
1,2022-03-16,159.59,0.02901541040686051
1,2022-03-17,160.62,0.006454038473588497
1,2022-03-18,163.98,0.020918939110945
1,2022-03-21,165.38,0.00853762653982204
1,2022-03-22,168.82,0.020800580481315833
1,2022-03-23,170.21,0.008233621608814135
1,2022-03-24,174.07,0.022677868515363242
1,2022-03-25,174.72,0.0037341299477222645
1,2022-03-28,175.6,0.005036630036630019
1,2022-03-29,178.96,0.01913439635535319
1,2022-03-30,177.77,-0.006649530621367861
1,2022-03-31,174.61,-0.01777577769027394
1,2022-04-01,174.31,-0.001718114655518077
1,2022-04-04,178.44,0.023693419769376334
1,2022-04-05,175.06,-0.0189419412687738
1,2022-04-06,171.83,-0.01845081686278982
1,2022-04-07,172.14,0.0018041087120990174
1,2022-04-08,170.09,-0.011908911351225626
1,2022-04-11,165.75,-0.02551590334528786
1,2022-04-12,167.66,0.011523378582201982
1,2022-04-13,170.4,0.016342598115233198
1,2022-04-14,165.29,-0.029988262910798147
1,2022-04-18,165.07,-0.0013309940105269424
1,2022-04-19,167.4,0.014115223844429758
1,2022-04-20,167.23,-0.0010155316606930143
1,2022-04-21,166.42,-0.004843628535549871
1,2022-04-22,161.79,-0.027821175339502457
1,2022-04-25,162.88,0.006737128376290258
1,2022-04-26,156.8,-0.037328094302553905
1,2022-04-27,156.57,-0.0014668367346939437
1,2022-04-28,163.64,0.04515552149198432
1,2022-04-29,157.65,-0.036604742116841726
1,2022-05-02,157.96,0.001966381224230984
1,2022-05-03,159.48,0.009622689288427244
1,2022-05-04,166.02,0.04100827689992492
1,2022-05-05,156.77,-0.05571617877364177
1,2022-05-06,157.28,0.00325317343879572
1,2022-05-09,152.06,-0.033189216683621514
1,2022-05-10,154.51,0.016112061028541236
1,2022-05-11,146.5,-0.05184130476991777
1,2022-05-12,142.56,-0.02689419795221837
1,2022-05-13,147.11,0.03191638608305292
1,2022-05-16,145.54,-0.010672286044456691
1,2022-05-17,149.24,0.025422564243507084
1,2022-05-18,140.82,-0.05641919056553213
1,2022-05-19,137.35,-0.024641386166737722
1,2022-05-20,137.59,0.00174736075718962
1,2022-05-23,143.11,0.040119194708917894
1,2022-05-24,140.36,-0.01921598770176791
1,2022-05-25,140.52,0.0011399259048161525
1,2022-05-26,143.78,0.023199544548818674
1,2022-05-27,149.64,0.04075671164278738
1,2022-05-31,148.84,-0.00534616412723854
1,2022-06-01,148.71,-0.000873421123353868
1,2022-06-02,151.21,0.01681124335955886
1,2022-06-03,145.38,-0.038555651081277786
1,2022-06-06,146.14,0.005227679185582534
1,2022-06-07,148.71,0.0175858765567265
1,2022-06-08,147.96,-0.005043373007867613
1,2022-06-09,142.64,-0.03595566369289016
1,2022-06-10,137.13,-0.038628715647784584
1,2022-06-13,131.88,-0.038284839203675314
